id,title,overview,soup,genres,cast,director,vote_average,vote_count,release_date,year,poster_url,category
1375646,Colony,"Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",Action Thriller Horror Gianna Jun Koo Kyo-hwan Ji Chang-wook Yeon Sang-ho zombie,Action Thriller Horror,Gianna Jun Koo Kyo-hwan Ji Chang-wook,Yeon Sang-ho,6.738,42,2026-05-21,2026,https://image.tmdb.org/t/p/w500/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,now_playing
1530510,Mexico 86,"When a last-minute chance to host the 1986 World Cup appears, a cunning Mexican bureaucrat, armed with nothing but guts and audacity, cons his way through FIFA to beat the United States, but in a country of power games, every victory has a price.",Comedy History Drama Diego Luna Karla Souza Daniel Giménez Cacho Gabriel Ripstein 1980s historical comedy,Comedy History Drama,Diego Luna Karla Souza Daniel Giménez Cacho,Gabriel Ripstein,7.195,41,2026-05-21,2026,https://image.tmdb.org/t/p/w500/dj4MbmBrZXzNQpxsLBIxKohRp9b.jpg,now_playing
1368881,Ladies First,"An arrogant but charismatic ladies' man finds his life of money, power and casual flings upended when he wakes up in a parallel world dominated by women.",Comedy Fantasy Sacha Baron Cohen Rosamund Pike Tom Davis Thea Sharrock womanizer remake female empowerment parallel universe,Comedy Fantasy,Sacha Baron Cohen Rosamund Pike Tom Davis,Thea Sharrock,6.0,290,2026-05-21,2026,https://image.tmdb.org/t/p/w500/kjR56Yv17pbjTVBTMjqepvcus4f.jpg,now_playing
1266127,Ready or Not: Here I Come,"Moments after surviving an all-out attack from the Le Domas family, Grace discovers she’s reached the next level of the nightmarish game — and this time with her estranged sister Faith at her side. Grace has one chance to survive, keep her sister alive, and claim the High Seat of the Council that controls the world. Four rival families are hunting her for the throne, and whoever wins rules it all.",Thriller Horror Comedy Samara Weaving Kathryn Newton Elijah Wood Matt Bettinelli-Olpin escape ritual dark comedy satanism gore pact with the devil sequel game exploding body satanic ritual satanic cult estranged sister sister sister relationship satanic sisters death game horror,Thriller Horror Comedy,Samara Weaving Kathryn Newton Elijah Wood,Matt Bettinelli-Olpin,7.7,981,2026-03-19,2026,https://image.tmdb.org/t/p/w500/13ZcJzSGEqVgDSqsS9U5EkQwPkV.jpg,now_playing
1301421,The Sheep Detectives,"George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.",Comedy Family Mystery Hugh Jackman Julia Louis-Dreyfus Emma Thompson Kyle Balda shepherd based on novel or book investigation murder aftercreditsstinger murder mystery investigate talking animal sentimental empathetic,Comedy Family Mystery,Hugh Jackman Julia Louis-Dreyfus Emma Thompson,Kyle Balda,7.647,153,2026-04-30,2026,https://image.tmdb.org/t/p/w500/hTirV44jiLh6NqdiB6jtxPsDIoG.jpg,now_playing
1694978,Chum,"A newlywed couple joins friends on a Mediterranean yacht excursion, only to find themselves caught between a predatory shark and a psychopathic killer in their midst-transforming a sun-drenched escape into a fight for survival.",Horror Thriller Alice Eve Eric Michael Cole Elle Haymond Jonathan Zuck shark newlywed fishing boat mediterranean sea,Horror Thriller,Alice Eve Eric Michael Cole Elle Haymond,Jonathan Zuck,3.0,4,2026-05-27,2026,https://image.tmdb.org/t/p/w500/uJOW6pWxJ0i5sji9VXRR6Y1wXyE.jpg,now_playing
1292695,They Will Kill You,"A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may be under the grip of a Satanic cult.","Action Comedy Horror Zazie Beetz Myha'la Patricia Arquette Kirill Sokolov new york city ritual abusive father gore cult survival disappearance housekeeper survival horror high rise satanic cult manhattan, new york city sister sister relationship playful mysterious disappearance action horror",Action Comedy Horror,Zazie Beetz Myha'la Patricia Arquette,Kirill Sokolov,7.04,682,2026-03-25,2026,https://image.tmdb.org/t/p/w500/6oI4oQKTWMVUlr8Ivqydp28Ruu6.jpg,now_playing
1293550,Bandar,"TV star Samar's life spirals when his ex Gayatri accuses him of rape after he blocks contact with her. Despite his new relationship with Khushi, he faces arrest and encounters a corrupt justice system.",Thriller Bobby Deol Sanya Malhotra Saba Azad Anurag Kashyap ,Thriller,Bobby Deol Sanya Malhotra Saba Azad,Anurag Kashyap,0.0,0,2026-06-05,2026,https://image.tmdb.org/t/p/w500/3TrQUHmnEL2tOYf4KKkXb01BQt2.jpg,now_playing
1628367,Kartavya,"With his family's safety at stake and menacing threats closing in, a police officer must decide how far he'll go to uphold his duty.",Crime Drama Thriller Saif Ali Khan Rasika Dugal Sanjay Mishra Pulkit detective gritty dark thriller,Crime Drama Thriller,Saif Ali Khan Rasika Dugal Sanjay Mishra,Pulkit,6.5,19,2026-05-15,2026,https://image.tmdb.org/t/p/w500/2I689w0K02r5oXawo08W8yNYIzx.jpg,now_playing
1598785,Milky☆Subway: The Galactic Limited Express - the Movie,"Six delinquents are tasked with cleaning a train as part of a community service program. But when the train suddenly takes off, chaos ensues.",Animation Action Adventure Comedy Science Fiction Momoka Terasawa Anna Nagase Mikako Komatsu Yohei Kameyama cyborg space community service cyberpunk compilation runaway train buddy comedy edited from tv series anime trains robots,Animation Action Adventure Comedy Science Fiction,Momoka Terasawa Anna Nagase Mikako Komatsu,Yohei Kameyama,9.083,12,2026-02-06,2026,https://image.tmdb.org/t/p/w500/brQf6Odu4S6WzfVLuXLbOcbsOP2.jpg,now_playing
847742,Drishyam 3,"To protect his family and their dark secret, Georgekutty faces an organized new threat. As walls close in and cracks widen, how much more is he willing to sacrifice ?",Crime Drama Thriller Mohanlal Meena Siddique Jeethu Joseph ,Crime Drama Thriller,Mohanlal Meena Siddique,Jeethu Joseph,7.0,5,2026-05-21,2026,https://image.tmdb.org/t/p/w500/iSBVjFjxvG94ypIi13Mdomz4j52.jpg,now_playing
1247165,Raja Shivaji,"Chronicles the rise of young Shivaji Bhonsale, who challenged the might of established empires to found the Maratha kingdom and lay the groundwork for 'Swarajya' (self-rule) during a turbulent period of Indian history.",Action History Drama Riteish Deshmukh Sanjay Dutt Abhishek Bachchan Riteish Deshmukh based on true story period drama rise to power multilingual historical drama 17th century historical epic 1600s war drama based on real person biographical drama maratha empire maratha history period action war epic,Action History Drama,Riteish Deshmukh Sanjay Dutt Abhishek Bachchan,Riteish Deshmukh,9.0,1,2026-05-01,2026,https://image.tmdb.org/t/p/w500/hljQF3Ly6PzQe7iaNs9fmFuBYWj.jpg,now_playing
1242265,Fuze,An unexploded WWII bomb is discovered on a busy construction site in the centre of London. Chaos ensues as the military and police begin a mass evacuation against a ticking clock.,"Action Crime Drama Thriller Aaron Taylor-Johnson Theo James Gugu Mbatha-Raw David Mackenzie london, england bomb heist betrayal surveillance paranoid father son relationship mother son relationship malicious plot twist conspiracy thriller techno thriller",Action Crime Drama Thriller,Aaron Taylor-Johnson Theo James Gugu Mbatha-Raw,David Mackenzie,6.5,104,2026-03-23,2026,https://image.tmdb.org/t/p/w500/oMFdQE5hMJ9JjhNORegwTo0GKmh.jpg,now_playing
1383731,Protector,"Nikki's life is shattered when her daughter is kidnapped. Thrust into the criminal underworld while hunted by cops and military, she must fight to rescue her child.",Action Thriller Milla Jovovich Matthew Modine Isabel Myers Adrian Grünberg kidnapping rescue mission war hero underworld action,Action Thriller,Milla Jovovich Matthew Modine Isabel Myers,Adrian Grünberg,8.009,170,2026-02-20,2026,https://image.tmdb.org/t/p/w500/icOZpnGuH9YrEaW3wrw5GJaXGih.jpg,now_playing
1431071,System,"When Neha Rajvansh, a privileged public prosecutor, meets Sarika Rawat, a courtroom stenographer from a humble background, their lives are thrown into upheaval where power defines truth, blurring the system and raising a question of what justice truly means to them.",Thriller Sonakshi Sinha Jyothika Ashutosh Gowariker Ashwiny Iyer Tiwari truth justice courtroom drama legal system power dynamics class divide public prosecutor female lead,Thriller,Sonakshi Sinha Jyothika Ashutosh Gowariker,Ashwiny Iyer Tiwari,7.5,2,2026-05-22,2026,https://image.tmdb.org/t/p/w500/ddSTqsxOoXs77xnKpP7XBPqiero.jpg,now_playing
1295400,The Last Viking,"After serving fourteen years for robbery, Anker is released from prison and reunites with his mentally ill brother Manfred, who alone knows where the stolen money is hidden but has forgotten its location, sending them on a journey to recover the loot and confront who they are.",Comedy Crime Drama Mads Mikkelsen Nikolaj Lie Kaas Sofie Gråbøl Anders Thomas Jensen dark comedy childhood trauma alter ego jail bank robbery mental illness danish brothers drama crime,Comedy Crime Drama,Mads Mikkelsen Nikolaj Lie Kaas Sofie Gråbøl,Anders Thomas Jensen,7.271,133,2025-10-09,2025,https://image.tmdb.org/t/p/w500/92ztdPsf98i0tLcONIX92yuh3MQ.jpg,now_playing
425274,Now You See Me: Now You Don't,"The original Four Horsemen reunite with a new generation of illusionists to take on powerful diamond heiress Veronika Vanderberg, who leads a criminal empire built on money laundering and trafficking. The new and old magicians must overcome their differences to work together on their most ambitious heist yet.",Crime Thriller Jesse Eisenberg Dominic Sessa Ariana Greenblatt Ruben Fleischer diamond antwerp sequel diamond heist misdirection hidden agenda sleight of hand team up mystery and intrigue antwerp diamonds magic heist illusion mastery team synergy showmanship illusionist team twist reveal international theft,Crime Thriller,Jesse Eisenberg Dominic Sessa Ariana Greenblatt,Ruben Fleischer,6.506,1544,2025-11-12,2025,https://image.tmdb.org/t/p/w500/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,now_playing
808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",Animation Comedy Fantasy Adventure Family Mike Myers Eddie Murphy Cameron Diaz Andrew Adamson princess based on novel or book magic fairy tale donkey liberation lordship prince castle villain robin hood enchantment swamp parody anthropomorphism dragon woman director ogre grand cartoon donkey witty,Animation Comedy Fantasy Adventure Family,Mike Myers Eddie Murphy Cameron Diaz,Andrew Adamson,7.764,18789,2001-05-18,2001,https://image.tmdb.org/t/p/w500/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,now_playing
1197306,A Working Man,"Levon Cade left behind a decorated military career in the black ops to live a simple life working construction. But when his boss's daughter, who is like family to him, is taken by human traffickers, his search to bring her home uncovers a world of corruption far greater than he ever could have imagined.",Action Crime Thriller Jason Statham Jason Flemyng Merab Ninidze David Ayer based on novel or book kidnapping vigilante missing person black ops construction worker criminal conspiracy,Action Crime Thriller,Jason Statham Jason Flemyng Merab Ninidze,David Ayer,6.691,1933,2025-03-26,2025,https://image.tmdb.org/t/p/w500/6FRFIogh3zFnVWn7Z6zcYnIbRcX.jpg,now_playing
1380316,Is God Is,"Two sisters embark on an epic quest for revenge, confronting a charged family history that pushes them to extraordinary lengths.",Drama Thriller Kara Young Mallori Johnson Vivica A. Fox Aleshea Harris child abuse fire twin sister based on play or musical twin brother revenge arson family abandonment domestic violence rage twins all black cast dying mother disfigured face burn victim neo-western disfigurement bedridden woman director sister sister relationship southern gothic revenge thriller abused child female rage lighthearted father daughter estrangement bold excited informative powerful directorial debut,Drama Thriller,Kara Young Mallori Johnson Vivica A. Fox,Aleshea Harris,5.79,31,2026-05-14,2026,https://image.tmdb.org/t/p/w500/c3nN8XnbYfj2ZEBcNqqlTbtLiQy.jpg,now_playing
1662414,Propeller One-Way Night Coach,"During the golden age of aviation, a young airplane enthusiast and his mother embark on a cross-country journey to Hollywood—and their simple flight transforms into the trip of a lifetime.",Adventure Drama Family Clark Shotwell Kelly Eviston-Quinnett Ella Bleu Travolta John Travolta aviation hollywood based on children's book first class flight attendant cross country trip enthusiast mother son relationship airplane passenger directorial debut,Adventure Drama Family,Clark Shotwell Kelly Eviston-Quinnett Ella Bleu Travolta,John Travolta,6.839,28,2026-05-15,2026,https://image.tmdb.org/t/p/w500/joal4OSVC4T1yFb3kph91tkNNFf.jpg,now_playing
1368314,Passenger,"After a young couple witnesses a gruesome highway accident, they soon realize they did not leave the crash scene alone, as a demonic presence called the Passenger that won't stop until it claims them both turns their van life adventure into a nightmare.",Horror Thriller Lou Llobell Jacob Scipio Melissa Leo André Øvredal stalker road trip evil spirit couple demonic supernatural horror vanlife,Horror Thriller,Lou Llobell Jacob Scipio Melissa Leo,André Øvredal,6.192,65,2026-05-20,2026,https://image.tmdb.org/t/p/w500/2sOEJzhPzjTkZSlPbGxOJ7xgIyS.jpg,now_playing
1167307,David,"From the songs of his mother’s heart to the whispers of a faithful God, David’s story begins in quiet devotion. When the giant Goliath rises to terrorize a nation, a young shepherd armed with only a sling, a few stones, and unshakable faith steps forward. Pursued by power and driven by purpose, his journey tests the limits of loyalty, love, and courage—culminating in a battle not just for a crown, but for the soul of a kingdom.",Animation Drama Family History Brandon Engman Brian Stivale Shahar Taboch Phil Cunningham aggression bible musical religion prophet giant man david vs. goliath old testament ancient regime primitive civilization shepherd boy independent film philistine bible prophecy battles biblical epic songs faith in god winners vs. losers,Animation Drama Family History,Brandon Engman Brian Stivale Shahar Taboch,Phil Cunningham,8.05,150,2025-12-14,2025,https://image.tmdb.org/t/p/w500/bESlrLOrsQ9gKzaGQGHXKOyIUtX.jpg,now_playing
1242332,Normal,"An unassuming substitute sheriff with a troubled past responds to a bank robbery in a small, sleepy town and unknowingly uncovers something far more explosive.",Action Crime Thriller Bob Odenkirk Henry Winkler Lena Headey Ben Wheatley small town sheriff bank robbery small town sheriff corrupt mayor secret benefactor criminal plot criminal conspiracy small town minnesota,Action Crime Thriller,Bob Odenkirk Henry Winkler Lena Headey,Ben Wheatley,6.5,137,2026-04-16,2026,https://image.tmdb.org/t/p/w500/rsNdDcCKjCZm9RBMAxL3vMUokKU.jpg,now_playing
1340206,Tuner,A talented piano tuner's life is turned upside down when he discovers that his meticulous skills for tuning pianos can equally be applied to cracking safes.,Crime Thriller Leo Woodall Havana Rose Liu Lior Raz Daniel Roher safe tuner piano piano tuner,Crime Thriller,Leo Woodall Havana Rose Liu Lior Raz,Daniel Roher,6.897,39,2026-05-21,2026,https://image.tmdb.org/t/p/w500/kyM60vcgf7lfofmZB4F5Rj7OrHW.jpg,now_playing
1497348,Alas Roban,"The lives of Sita and her daughter, Gendis, change after a terrifying night. Their journey through Alas Roban is filled with fear and relentless terror. Can they uncover what's happening there?",Drama Horror Mystery Michelle Ziudith Rio Dewanto Fara Shakila Hadrah Daeng Ratu daughter bus based on true story creature single mother ghost journey incident myth route blind child terror haunted road child,Drama Horror Mystery,Michelle Ziudith Rio Dewanto Fara Shakila,Hadrah Daeng Ratu,4.6,5,2026-01-15,2026,https://image.tmdb.org/t/p/w500/84Az3SHKRJDg971KQ0j9nZWYTcf.jpg,now_playing
1556616,Summer House,"Selin travels back in time at a summer house and finds herself in her mother's youth, changing her family's fate and rebuilding her own life.",Romance Family Drama Mystery Derya Pınar Ak Onur Seyit Yaran Mina Demirtaş Erdem Tepegöz ,Romance Family Drama Mystery,Derya Pınar Ak Onur Seyit Yaran Mina Demirtaş,Erdem Tepegöz,0.0,0,2026-06-06,2026,https://image.tmdb.org/t/p/w500/81xUChgVphBFehihIgbXbyneZXP.jpg,now_playing
1300501,Patriot,"When a Malayali DRW analyst tries to expose a corrupt regional politician from Kerala and his malpractices regarding spyware, he goes on the run, becomes a vlogger, and must clear his name of the false allegations levelled against him.",Action Drama Thriller Mammootty Mohanlal Fahadh Faasil Mahesh Narayanan spy politician secret agent covert operation commando patriot corrupt politician military political thriller cyber terrorism 2010s youtuber spyware patriotic,Action Drama Thriller,Mammootty Mohanlal Fahadh Faasil,Mahesh Narayanan,7.25,8,2026-05-01,2026,https://image.tmdb.org/t/p/w500/4cK4Js7yg8wL2YeZh7DWuoz1bgZ.jpg,now_playing
1673393,Krishnavataram Part 1: The Heart (Hridayam),"An epic devotional narrative that reimagines the journey of Lord Krishna, tracing his path from Dwarka to Kurukshetra after parting ways with Radha. As his journey unfolds, it explores his connection with people, his layered personality, and the lessons he imparts about love and life.","Adventure Romance Drama Siddharth Gupta Sushmitha Bhat Sanskruti Jayana Hardik Gajjar hinduism period drama based on myths, legends or folklore ancient india incarnation lord krishna romantic drama romantic fantasy epic romance epic drama devotional film",Adventure Romance Drama,Siddharth Gupta Sushmitha Bhat Sanskruti Jayana,Hardik Gajjar,8.8,5,2026-05-07,2026,https://image.tmdb.org/t/p/w500/7AxJYvPWLlNiGH52A9eenDxQzu8.jpg,now_playing
1408208,Exit 8,"A man trapped in an endless sterile subway passageway sets out to find Exit 8. The rules of his quest are simple: do not overlook anything out of the ordinary. If you discover an anomaly, turn back immediately. If you don’t, carry on. Then leave from Exit 8. But even a single oversight will send him back to the beginning. Will he ever reach his goal and escape this infinite corridor?",Horror Mystery Kazunari Ninomiya Yamato Kochi Nana Komatsu Genki Kawamura exit based on video game found footage station anomaly cautionary relaxed introspective psychological liminal metro psychological horror liminal space bewildered ominous liminal horror endless cycle,Horror Mystery,Kazunari Ninomiya Yamato Kochi Nana Komatsu,Genki Kawamura,6.7,438,2025-08-28,2025,https://image.tmdb.org/t/p/w500/nQXYTvm6AY4WmtcPskroqC7Skh.jpg,now_playing
1285959,The Passenger,"Hassan, a Somali-American airport shuttle driver in Minneapolis, is struggling to make ends meet. When Lloyd, a stranded twenty-something at the airport, offers to pay Hassan to take him overland to Chicago, it seems worth the risk. But as the realization grows that his passenger is not what he seems, Hassan finds himself trapped in a terrifying ride that he can’t escape, knowing that saving himself might put countless others in danger.",Thriller Djimon Hounsou Kodi Smit-McPhee Leigh-Ann Rose Vadim Perelman ,Thriller,Djimon Hounsou Kodi Smit-McPhee Leigh-Ann Rose,Vadim Perelman,6.111,9,2026-06-05,2026,https://image.tmdb.org/t/p/w500/heFjHLMVmYZWC4uhvPNI0idckwU.jpg,now_playing
1367642,Reminders of Him,"When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.","Romance Drama Maika Monroe Tyriq Withers Rudy Pankow Vanessa Caswill wyoming, usa based on novel or book loss of loved one release from prison mistake car accident second chance ex-con child custody return to hometown romantic drama romantic apologetic melodramatic broken relationships forgiveness and reconciliation parental struggle reconnecting with child protective motherhood",Romance Drama,Maika Monroe Tyriq Withers Rudy Pankow,Vanessa Caswill,7.724,290,2026-03-11,2026,https://image.tmdb.org/t/p/w500/7L6rceYgzQ0NeHD7PRDNrRoQ291.jpg,now_playing
1387382,Hunting Season,"When a reclusive survivalist and his daughter rescue a mysterious, wounded woman from a river, they become entangled in a deadly web of violence and revenge, forcing them to confront a brutal criminal to survive.",Action Drama Thriller Mel Gibson Shelley Hennig Jordi Mollà Raja Collins ,Action Drama Thriller,Mel Gibson Shelley Hennig Jordi Mollà,Raja Collins,6.95,230,2025-12-05,2025,https://image.tmdb.org/t/p/w500/cbryTyaWdqrKpQCw6K7zm2jrB5v.jpg,now_playing
1159831,The Bride!,A lonely Frankenstein travels to 1930s Chicago to ask groundbreaking scientist Dr. Euphronious to create a companion for him. The two revive a murdered young woman and The Bride is born. But what ensues is beyond what either of them imagined.,"Science Fiction Horror Fantasy Jessie Buckley Christian Bale Peter Sarsgaard Maggie Gyllenhaal chicago, illinois new york city prostitute based on novel or book musical mad scientist niagara falls murder loneliness reanimation police corruption back from the dead attempted rape undercover operation reanimated corpse companion woman director sexual assault femicide 1930s gothic romance female scientist female revolution frankenstein women empowerment monster girl horror romance fugitive lovers romantic fantasy mary shelley sci-fi horror audacious spirit possession",Science Fiction Horror Fantasy,Jessie Buckley Christian Bale Peter Sarsgaard,Maggie Gyllenhaal,6.21,497,2026-03-04,2026,https://image.tmdb.org/t/p/w500/lV8YHwGkYZsm6EfIqnhaSz2avKt.jpg,now_playing
1440050,The Breadwinner,After his wife Katie lands a once-in-a-lifetime deal on Shark Tank that takes her on a prolonged business trip - lifelong breadwinner Nate Wilcox now has to fend for his family as a first-time stay-at-home dad.,Comedy Family Nate Bargatze Mandy Moore Stella Grace Fitzgerald Eric Appel stay-at-home dad business trip breadwinner three daughters stay-at-home husband shark tank,Comedy Family,Nate Bargatze Mandy Moore Stella Grace Fitzgerald,Eric Appel,6.75,4,2026-05-28,2026,https://image.tmdb.org/t/p/w500/4apG9Xk6HQvV48JKEjSUeiebju7.jpg,now_playing
1669057,Check-In,"VMX hottest star Aliya Raymundo teams up with sexy siren Anya Austria as two receptionists in a cheap motel. Their quiet routine heats up with the arrival of a mysterious regular guest who begins to stir tension, desire, and conflict in their fragile relationship.",Drama Aliya Raymundo Anya Austria VR Relosa Christopher Novabos sexy,Drama,Aliya Raymundo Anya Austria VR Relosa,Christopher Novabos,5.0,2,2026-05-01,2026,https://image.tmdb.org/t/p/w500/r7tXZoO3rfkOpYQPCXftwugwny9.jpg,now_playing
1145899,Marsupilami,"David is tasked to deliver a mysterious package from South America, only to find out he is carrying a baby Marsupilami!",Adventure Comedy Philippe Lacheau Jamel Debbouze Tarek Boudali Philippe Lacheau mythical creature adaptation animal trafficking,Adventure Comedy,Philippe Lacheau Jamel Debbouze Tarek Boudali,Philippe Lacheau,6.429,92,2026-02-04,2026,https://image.tmdb.org/t/p/w500/rJNHFa07Id2ylQgw0ttzGwpeczE.jpg,now_playing
1217931,Vampires of the Velvet Lounge,"A group of vampires confronts the challenges of adapting to contemporary society while grappling with their own mortality, all while engaged in a conflict with a dangerous enemy.",Comedy Horror Mena Suvari Dichen Lachman Stephen Dorff Adam Sherman ,Comedy Horror,Mena Suvari Dichen Lachman Stephen Dorff,Adam Sherman,6.8,5,2026-03-20,2026,https://image.tmdb.org/t/p/w500/4uJcIW0PL4vNZvk0z6kwWdOqLv6.jpg,now_playing
1010755,The Strangers: Chapter 3,"Tethered by a frightening conclusion, Maya and the Strangers are locked on an unavoidable, unforgiving collision course — a showdown that proves they’re far from strangers now.",Horror Thriller Madelaine Petsch Richard Brake Ema Horvath Renny Harlin sequel serial killer slasher struggle for survival reboot masked killer stalkers violent confrontations dirty sheriff cat‑and‑mouse chase isolated setting violent intrusion unexpected attacks victims under siege moral collapse,Horror Thriller,Madelaine Petsch Richard Brake Ema Horvath,Renny Harlin,5.8,194,2026-02-05,2026,https://image.tmdb.org/t/p/w500/yPHwX78mcwJw3I6YOJ9qh2wQBFr.jpg,now_playing
1088434,Hellfire,A drifter with a mysterious past arrives in a small town and finds the residents in the grip of a ruthless crime boss and realizes he has to help them.,Action Thriller Stephen Lang Harvey Keitel Scottie Thompson Isaac Florentine ,Action Thriller,Stephen Lang Harvey Keitel Scottie Thompson,Isaac Florentine,4.25,4,2026-05-14,2026,https://image.tmdb.org/t/p/w500/tQti9QTf13MfzNpXguijgNh7ojE.jpg,now_playing
1692948,Chardikala,"The film follows story of Bibi Bimal Kaur a mother and a wife who is falsely implicated in a major incident, leading to her being abandoned by society. She finds refuge in Punjab, where she moves from being a victim to a leader, ultimately",Drama History Ammy Virk Roopi Gill Jarnail Singh Amarjit Singh Saron ,Drama History,Ammy Virk Roopi Gill Jarnail Singh,Amarjit Singh Saron,0.0,0,2026-05-29,2026,https://image.tmdb.org/t/p/w500/haTgVHRQ1pfCwIiU8MDI2qt30HV.jpg,now_playing
1318413,Pressure,"In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",Thriller History War Andrew Scott Brendan Fraser Kerry Condon Anthony Maras weather forecast world war ii metereologist d-day,Thriller History War,Andrew Scott Brendan Fraser Kerry Condon,Anthony Maras,7.917,12,2026-05-25,2026,https://image.tmdb.org/t/p/w500/9RkDrI8V8QJBjhtyRX7y6Qow3aq.jpg,now_playing
1446616,Tu Yaa Main,"A wannabe rapper from the outskirts of Mumbai and an affluent influencer elope to a coastal town, only to find themselves trapped in the pool of a derelict resort fighting for survival against the wrath of a ferocious crocodile.",Thriller Romance Adarsh Gourav Shanaya Kapoor Kshitee Jog Bejoy Nambiar hip-hop rapper creature feature based on movie content creators survival thriller official adaptation,Thriller Romance,Adarsh Gourav Shanaya Kapoor Kshitee Jog,Bejoy Nambiar,6.456,45,2026-02-11,2026,https://image.tmdb.org/t/p/w500/nUPnA0I1MTaZRVCsUQc5DS5JA8W.jpg,now_playing
467905,How to Make a Killing,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",Comedy Thriller Glen Powell Margaret Qualley Jessica Henwick John Patton Ford manipulation dark comedy deception family secrets remake killing spree family power struggle disowned revenge thriller family fortune hidden motives family inheritance succession conflict rival heirs estate mansion,Comedy Thriller,Glen Powell Margaret Qualley Jessica Henwick,John Patton Ford,7.067,423,2026-02-16,2026,https://image.tmdb.org/t/p/w500/vxMeKC7o5Gi8IHMi6lUgsdprTqv.jpg,now_playing
1381027,Good Boy,"Tommy, a volatile 19-year-old, revels in drugs, parties and violence. After getting separated from his friends on a drunken bender, he is abducted by a shadowy figure. He wakes to find himself imprisoned in the basement of a remote Yorkshire house, inhabited by a very strange family. But what unfolds is not what he could possibly expect.",Thriller Drama Mystery Stephen Graham Andrea Riseborough Anson Boon Jan Komasa kidnapping paranoid family life toxic relationship toxic family dramatic complicated harsh sympathetic,Thriller Drama Mystery,Stephen Graham Andrea Riseborough Anson Boon,Jan Komasa,7.303,104,2026-03-06,2026,https://image.tmdb.org/t/p/w500/nXWewAZxRAr9jYNe2uypLlyPehl.jpg,now_playing
1214931,Nuremberg,"In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler's right-hand man.","History Drama Rami Malek Russell Crowe Michael Shannon James Vanderbilt based on novel or book world war ii nuremberg trials based on true story nuremberg, germany post world war ii historical drama 1940s hermann göring",History Drama,Rami Malek Russell Crowe Michael Shannon,James Vanderbilt,7.547,1065,2025-11-06,2025,https://image.tmdb.org/t/p/w500/xthXNYltOOm80vW5Kxjzxx5gvQ6.jpg,now_playing
1662317,The Crash,"A teen slams her car into a building, killing her boyfriend and his friend. What seems like a tragic accident becomes a murder case.",Documentary Crime Mackenzie Shirilla Tim Troup Rosie Graham Gareth Johnson based on true story true crime speculative callous cruel,Documentary Crime,Mackenzie Shirilla Tim Troup Rosie Graham,Gareth Johnson,6.928,104,2026-05-14,2026,https://image.tmdb.org/t/p/w500/veskdPx4YUTmkrFrTs6zRJ8VV4E.jpg,now_playing
1305781,Blades of the Guardians: Wind Rises in the Desert,"Dao Ma, the ""second most wanted fugitive,"" is entrusted by his benefactor, the chief of Mo family clan, to take on a mysterious escort mission-escorting the ""most wanted fugitive"" to Chang'an.",Action Drama History Wu Jing Nicholas Tse Ting-Fung Yu Shi Yuen Woo-Ping martial arts bounty hunter wuxia historical drama historical epic a.d. anno domini based on manhua admiring,Action Drama History,Wu Jing Nicholas Tse Ting-Fung Yu Shi,Yuen Woo-Ping,7.0,36,2026-02-17,2026,https://image.tmdb.org/t/p/w500/AbunjMKX4P1sDNlKfhYrWkIoRD9.jpg,now_playing
1688163,Hayok,"A feisty thriller about a fiercely independent woman who becomes the obsession of a contractor desperate to possess her. But when betrayal turns violent, she strikes back with a revenge that destroys his pride and control.",Drama Apphle Celso Stephanie Raz Nico Locco Topel Lee sexy,Drama,Apphle Celso Stephanie Raz Nico Locco,Topel Lee,7.0,1,2026-05-15,2026,https://image.tmdb.org/t/p/w500/i4FFY9mskUpJLnLXQwZSTn3f1Ek.jpg,now_playing
